Month,Symbol
0711,CHENNPETRO
0711,CHOLAFIN
0711,CIPLA
0711,CLNINDIA
0711,CMC
0711,COALINDIA
0711,COLPAL
0711,CONCOR
0711,COREPROTEC
0711,COROMANDEL
0711,CORPBANK
0711,COSMOFILMS
0711,COX&KINGS
0711,CRISIL
0711,CROMPGREAV
0711,CUB
0711,CUMMINSIND
0711,DABUR
0711,DBREALTY
0711,DCHL
0711,DCMSRMCONS
0711,DCW
0711,DEEPAKFERT
0711,DELTACORP
0711,DENABANK
0711,DHAMPURSUG
0711,DISHMAN
0711,DIVISLAB
0711,DLF
0711,DREDGECORP
0711,DRREDDY
0711,DSKULKARNI
0711,DYNAMATECH
0711,EDELWEISS
0711,EDUCOMP
0711,EICHERMOT
0711,EIDPARRY
0711,EIHOTEL
0711,EKC
0711,ELDERPHARM
0711,ELECTCAST
0711,ELGIEQUIP
0711,EMAMILTD
0711,ENGINERSIN
0711,ENIL
0711,ERAINFRA
0711,ESABINDIA
0711,ESCORTS
0711,ESSAROIL
0711,ESSELPACK
0711,EVERESTIND
0711,EXIDEIND
0711,FAGBEARING
0711,FCH
0711,FDC
0711,FEDERALBNK
0711,FINANTECH
0711,FINCABLES
0711,FINPIPE
0711,FIRSTLEASE
0711,FKONCO
0711,FMGOETZE
0711,FORTIS
0711,FSL
0711,GAEL
0711,GAIL
0711,GAMMNINFRA
0711,GAMMONIND
0711,GARDENSILK
0711,GDL
0711,GEOJITBNPP
0711,GEOMETRIC
0711,GESHIP
0711,GHCL
0711,GILLETTE
0711,GIPCL
0711,GITANJALI
0711,GLAXO
0711,GLENMARK
0711,GMDCLTD
0711,GMRINFRA
0711,GNFC
0711,GODFRYPHLP
0711,GODREJCP
0711,GODREJIND
0711,GODREJPROP
0711,GRAPHITE
0711,GRASIM
0711,GREAVESCOT
0711,GSFC
0711,GSKCONS
0711,GSPL
0711,GTL
0711,GTLINFRA
0711,GTOFFSHORE
0711,GUJALKALI
0711,GUJFLUORO
0711,GUJNRECOKE
0711,GUJRATGAS
0711,GVKPIL
0711,HATHWAY
0711,HAVELLS
0711,HCC
0711,HCL-INSYS
0711,HCLTECH
0711,HDFC
0711,HDFCBANK
0711,HDIL
0711,HEG
0711,HERITGFOOD
0711,HEROHONDA
0711,HEXAWARE
0711,HIKAL
0711,HIMATSEIDE
0711,HINDALCO
0711,HINDOILEXP
0711,HINDPETRO
0711,HINDUNILVR
0711,HINDZINC
0711,HONAUT
0711,HOTELEELA
0711,HSIL
0711,HTMEDIA
0711,IBN18
0711,IBREALEST
0711,IBSEC
0711,ICICIBANK
0711,IDBI
0711,IDEA
0711,IDFC
0711,IFCI
0711,IGL
0711,IL&FSENGG
0711,INDHOTEL
0711,INDIABULLS
0711,INDIACEM
0711,INDIAGLYCO
0711,INDIAINFO
0711,INDORAMA
0711,INDRAMEDCO
0711,INDSWFTLAB
0711,INDUSINDBK
0711,INFOTECENT
0711,INFY
0711,INGERRAND
0711,INGVYSYABK
0711,INOXLEISUR
0711,IOB
0711,IOC
0711,IPCALAB
0711,IRB
0711,ISPATIND
0711,ITC
0711,IVRCLINFRA
0711,J&KBANK
0711,JAGRAN
0711,JAICORPLTD
0711,JAYSREETEA
0711,JBCHEPHARM
0711,JETAIRWAYS
0711,JINDALPOLY
0711,JINDALSAW
0711,JINDALSTEL
0711,JINDALSWHL
0711,JISLJALEQS
0711,JKTYRE
0711,JMFINANCIL
0711,JPASSOCIAT
0711,JPINFRATEC
0711,JPPOWER
0711,JSL
0711,JSWENERGY
0711,JSWSTEEL
0711,JUBLFOOD
0711,JYOTISTRUC
0711,KAJARIACER
0711,KALPATPOWR
0711,KANSAINER
0711,KARURVYSYA
0711,KCP
0711,KEC
0711,KEMROCK
0711,KESORAMIND
0711,KGL
0711,KOTAKBANK
0711,KOUTONS
0711,KPIT
0711,KSBPUMPS
0711,KSOILS
0711,KTKBANK
0711,LAKSHMIEFL
0711,LAKSHVILAS
0711,LAXMIMACH
0711,LICHSGFIN
0711,LITL
0711,LT
0711,LUPIN
0711,M&M
0711,M&MFIN
0711,MADRASCEM
0711,MAHLIFE
0711,MAHSEAMLES
0711,MARICO
0711,MARUTI
0711,MASTEK
0711,MAX
0711,MCDOWELL-N
0711,MCLEODRUSS
0711,MERCK
0711,MINDTREE
0711,MIRCELECTR
0711,MLL
0711,MONNETISPA
0711,MONSANTO
0711,MOSERBAER
0711,MOTHERSUMI
0711,MOTILALOFS
0711,MPHASIS
0711,MRF
0711,MRPL
0711,MTNL
0711,MUNDRAPORT
0711,NAGARFERT
0711,NATIONALUM
0711,NAUKRI
0711,NAVNETPUBL
0711,NBVENTURES
0711,NCC
0711,NDTV
0711,NELCO
0711,NEYVELILIG
0711,NFL
0711,NHPC
0711,NIITLTD
0711,NILKAMAL
0711,NMDC
0711,NOIDATOLL
0711,NRBBEARING
0711,NTPC
0711,OBEROIRLTY
0711,OFSS
0711,OIL
0711,OMAXE
0711,ONGC
0711,OPTOCIRCUI
0711,ORBITCORP
0711,ORCHIDCHEM
0711,ORIENTBANK
0711,ORIENTHOT
0711,ORIENTPPR
0711,ORISSAMINE
0711,PANACEABIO
0711,PANTALOONR
0711,PAPERPROD
0711,PARSVNATH
0711,PATELENG
0711,PATNI
0711,PENINLAND
0711,PETRONET
0711,PFC
0711,PFIZER
0711,PGHH
0711,PHOENIXLTD
0711,PIDILITIND
0711,PIPAVAVYD
0711,PIRHEALTH
0711,PNB
0711,PNBGILTS
0711,POLARIS
0711,POWERGRID
0711,PRAJIND
0711,PRESTIGE
0711,PRICOL
0711,PRISMCEM
0711,PROVOGUE
0711,PSL
0711,PTC
0711,PUNJLLOYD
0711,PURVA
0711,RADICO
0711,RAJESHEXPO
0711,RALLIS
0711,RAMCOIND
0711,RANBAXY
0711,RAYMOND
0711,RCF
0711,RCOM
0711,RECLTD
0711,REDINGTON
0711,REIAGROLTD
0711,RELCAPITAL
0711,RELIANCE
0711,RELIGARE
0711,RELINFRA
0711,RELMEDIA
0711,RENUKA
0711,RICOAUTO
0711,RIIL
0711,ROLTA
0711,RPOWER
0711,RUCHISOYA
0711,SADBHAV
0711,SAIL
0711,SAKHTISUG
0711,SBIN
0711,SCI
0711,SEAMECLTD
0711,SESAGOA
0711,SHANTIGEAR
0711,SHASUNPHAR
0711,SHOPERSTOP
0711,SHREEASHTA
0711,SHREECEM
0711,SHRENUJ
0711,SIEMENS
0711,SIMPLEXINF
0711,SINTEX
0711,SKFINDIA
0711,SKUMARSYNF
0711,SOBHA
0711,SONASTEER
0711,SONATSOFTW
0711,SOUTHBANK
0711,SREINFRA
0711,SRF
0711,SRTRANSFIN
0711,STAR
0711,STCINDIA
0711,STER
0711,STERLINBIO
0711,STRTECH
0711,SUNDARMFIN
0711,SUNDRMFAST
0711,SUNPHARMA
0711,SUNTECK
0711,SUNTV
0711,SUPPETRO
0711,SUPREMEIND
0711,SURYAROSNI
0711,SUZLON
0711,SWARAJENG
0711,SYNDIBANK
0711,TAJGVK
0711,TATACHEM
0711,TATACOFFEE
0711,TATACOMM
0711,TATAELXSI
0711,TATAGLOBAL
0711,TATAINVEST
0711,TATAMETALI
0711,TATAMOTORS
0711,TATAPOWER
0711,TATASPONGE
0711,TATASTEEL
0711,TCS
0711,TECHM
0711,TFCILTD
0711,THERMAX
0711,THOMASCOOK
0711,TINPLATE
0711,TITAN
0711,TNPETRO
0711,TNPL
0711,TORNTPHARM
0711,TORNTPOWER
0711,TRENT
0711,TRIDENT
0711,TUBEINVEST
0711,TULIP
0711,TVSMOTOR
0711,TVTODAY
0711,UBL
0711,UCOBANK
0711,UFLEX
0711,ULTRACEMCO
0711,UNICHEMLAB
0711,UNIONBANK
0711,UNIPHOS
0711,UNITECH
0711,UNITY
0711,USHAMART
0711,UTTAMSTL
0711,UTVSOF
0711,VARUNSHIP
0711,VENKEYS
0711,VESUVIUS
0711,VIDEOIND
0711,VIJAYABANK
0711,VIPIND
0711,VOLTAS
0711,VSTIND
0711,WELCORP
0711,WHIRLPOOL
0711,WIPRO
0711,WOCKPHARMA
0711,WSTCSTPAPR
0711,WYETH
0711,YESBANK
0711,ZEEL
0711,ZENSARTECH
0711,ZODIACLOTH
0711,ZUARIAGRO
0711,ZYDUSWELL
0611,3IINFOTECH
0611,3MINDIA
0611,AARTIIND
0611,ABAN
0611,ABB
0611,ABGSHIP
0611,ABIRLANUVO
0611,ACC
0611,ACKRUTI
0611,ADANIENT
0611,ADANIPOWER
0611,ADORWELD
0611,ADSL
0611,ADVANTA
0611,AFTEK
0611,AKSHOPTFBR
0611,AKZOINDIA
0611,ALBK
0611,ALFALAVAL
0611,ALLCARGO
0611,ALOKTEXT
0611,AMARAJABAT
0611,AMBUJACEM
0611,AMTEKAUTO
0611,AMTEKINDIA
0611,ANANTRAJ
0611,ANDHRABANK
0611,ANDHRSUGAR
0611,ANSALAPI
0611,APIL
0611,APOLLOHOSP
0611,APOLLOTYRE
0611,APTECHT
0611,AREVAT&D
0611,ARSSINFRA
0611,ARVIND
0611,ASAHIINDIA
0611,ASHOKLEY
0611,ASIANPAINT
0611,ASTRAZEN
0611,ATFL
0611,ATUL
0611,AUROPHARMA
0611,AUTOAXLES
0611,AVENTIS
0611,AXISBANK
0611,BAJAJ-AUTO
0611,BAJAJELEC
0611,BAJAJFINSV
0611,BAJAJHIND
0611,BAJAJHLDNG
0611,BAJFINANCE
0611,BALAJITELE
0611,BALLARPUR
0611,BALMLAWRIE
0611,BALRAMCHIN
0611,BANARISUG
0611,BANCOINDIA
0611,BANKBARODA
0611,BANKINDIA
0611,BASF
0611,BATAINDIA
0611,BEL
0611,BEML
0611,BEPL
0611,BERGEPAINT
0611,BGRENERGY
0611,BHARATFORG
0611,BHARTIARTL
0611,BHEL
0611,BHUSANSTL
0611,BINDALAGRO
0611,BIOCON
0611,BIRLACORPN
0611,BLKASHYAP
0611,BLUEDART
0611,BLUESTARCO
0611,BOC
0611,BOMDYEING
0611,BOSCHLTD
0611,BPCL
0611,BRFL
0611,BRIGADE
0611,BRITANNIA
0611,CADILAHC
0611,CAIRN
0611,CANBK
0611,CANFINHOME
0611,CARBORUNIV
0611,CAROLINFO
0611,CASTROL
0611,CENTENKA
0611,CENTURYPLY
0611,CENTURYTEX
0611,CESC
0611,CHAMBLFERT
0611,CHEMPLAST
0611,CHENNPETRO
0611,CHOLAFIN
0611,CIPLA
0611,CLNINDIA
0611,CMC
0611,COALINDIA
0611,COLPAL
0611,CONCOR
0611,COREPROTEC
0611,COROMANDEL
0611,CORPBANK
0611,COSMOFILMS
0611,COX&KINGS
0611,CRISIL
0611,CROMPGREAV
0611,CUB
0611,CUMMINSIND
0611,DABUR
0611,DBREALTY
0611,DCHL
0611,DCMSRMCONS
0611,DCW
0611,DEEPAKFERT
0611,DELTACORP
0611,DENABANK
0611,DHAMPURSUG
0611,DISHMAN
0611,DIVISLAB
0611,DLF
0611,DREDGECORP
0611,DRREDDY
0611,DSKULKARNI
0611,DYNAMATECH
0611,EDELWEISS
0611,EDUCOMP
0611,EICHERMOT
0611,EIDPARRY
0611,EIHOTEL
0611,EKC
0611,ELDERPHARM
0611,ELECTCAST
0611,ELGIEQUIP
0611,EMAMILTD
0611,ENGINERSIN
0611,ENIL
0611,ERAINFRA
0611,ESABINDIA
0611,ESCORTS
0611,ESSAROIL
0611,ESSELPACK
0611,EVERESTIND
0611,EXIDEIND
0611,FAGBEARING
0611,FCH
0611,FDC
0611,FEDERALBNK
0611,FINANTECH
0611,FINCABLES
0611,FINPIPE
0611,FIRSTLEASE
0611,FKONCO
0611,FMGOETZE
0611,FORTIS
0611,FSL
0611,GAEL
0611,GAIL
0611,GAMMNINFRA
0611,GAMMONIND
0611,GARDENSILK
0611,GDL
0611,GEOJITBNPP
0611,GEOMETRIC
0611,GESHIP
0611,GHCL
0611,GILLETTE
0611,GIPCL
0611,GITANJALI
0611,GLAXO
0611,GLENMARK
0611,GMDCLTD
0611,GMRINFRA
0611,GNFC
0611,GODFRYPHLP
0611,GODREJCP
0611,GODREJIND
0611,GODREJPROP
0611,GRAPHITE
0611,GRASIM
0611,GREAVESCOT
0611,GSFC
0611,GSKCONS
0611,GSPL
0611,GTL
0611,GTLINFRA
0611,GTOFFSHORE
0611,GUJALKALI
0611,GUJFLUORO
0611,GUJNRECOKE
0611,GUJRATGAS
0611,GVKPIL
0611,HATHWAY
0611,HAVELLS
0611,HCC
0611,HCL-INSYS
0611,HCLTECH
0611,HDFC
0611,HDFCBANK
0611,HDIL
0611,HEG
0611,HERITGFOOD
0611,HEROHONDA
0611,HEXAWARE
0611,HIKAL
0611,HIMATSEIDE
0611,HINDALCO
0611,HINDOILEXP
0611,HINDPETRO
0611,HINDUNILVR
0611,HINDZINC
0611,HONAUT
0611,HOTELEELA
0611,HSIL
0611,HTMEDIA
0611,IBN18
0611,IBSEC
0611,ICICIBANK
0611,IDBI
0611,IDEA
0611,IDFC
0611,IFCI
0611,IGL
0611,IL&FSENGG
0611,INDHOTEL
0611,INDIABULLS
0611,INDIACEM
0611,INDIAGLYCO
0611,INDIAINFO
0611,INDORAMA
0611,INDRAMEDCO
0611,INDSWFTLAB
0611,INDUSINDBK
0611,INFOSYSTCH
0611,INFOTECENT
0611,INGERRAND
0611,INGVYSYABK
0611,INOXLEISUR
0611,IOB
0611,IOC
0611,IPCALAB
0611,IRB
0611,ISPATIND
0611,ITC
0611,IVRCLINFRA
0611,J&KBANK
0611,JAGRAN
0611,JAICORPLTD
0611,JAYSREETEA
0611,JBCHEPHARM
0611,JETAIRWAYS
0611,JINDALPOLY
0611,JINDALSAW
0611,JINDALSTEL
0611,JINDALSWHL
0611,JISLJALEQS
0611,JKTYRE
0611,JMFINANCIL
0611,JPASSOCIAT
0611,JPINFRATEC
0611,JPPOWER
0611,JSL
0611,JSWENERGY
0611,JSWSTEEL
0611,JUBLFOOD
0611,JYOTISTRUC
0611,KAJARIACER
0611,KALPATPOWR
0611,KANSAINER
0611,KARURVYSYA
0611,KCP
0611,KEC
0611,KEMROCK
0611,KESORAMIND
0611,KGL
0611,KOTAKBANK
0611,KOUTONS
0611,KPIT
0611,KSBPUMPS
0611,KSOILS
0611,KTKBANK
0611,LAKSHMIEFL
0611,LAKSHVILAS
0611,LAXMIMACH
0611,LICHSGFIN
0611,LITL
0611,LT
0611,LUPIN
0611,M&M
0611,M&MFIN
0611,MADRASCEM
0611,MAHLIFE
0611,MAHSEAMLES
0611,MARICO
0611,MARUTI
0611,MASTEK
0611,MAX
0611,MCDOWELL-N
0611,MCLEODRUSS
0611,MERCK
0611,MINDTREE
0611,MIRCELECTR
0611,MLL
0611,MONNETISPA
0611,MONSANTO
0611,MOSERBAER
0611,MOTHERSUMI
0611,MOTILALOFS
0611,MPHASIS
0611,MRF
0611,MRPL
0611,MTNL
0611,MUNDRAPORT
0611,NAGARFERT
0611,NATIONALUM
0611,NAUKRI
0611,NAVNETPUBL
0611,NBVENTURES
0611,NCC
0611,NDTV
0611,NELCO
0611,NEYVELILIG
0611,NFL
0611,NHPC
0611,NIITLTD
0611,NILKAMAL
0611,NMDC
0611,NOIDATOLL
0611,NRBBEARING
0611,NTPC
0611,OBEROIRLTY
0611,OFSS
0611,OIL
0611,OMAXE
0611,ONGC
0611,OPTOCIRCUI
0611,ORBITCORP
0611,ORCHIDCHEM
0611,ORIENTBANK
0611,ORIENTHOT
0611,ORIENTPPR
0611,ORISSAMINE
0611,PANACEABIO
0611,PANTALOONR
0611,PAPERPROD
0611,PARSVNATH
0611,PATELENG
0611,PATNI
0611,PENINLAND
0611,PETRONET
0611,PFC
0611,PFIZER
0611,PGHH
0611,PHOENIXLTD
0611,PIDILITIND
0611,PIPAVAVYD
0611,PIRHEALTH
0611,PNB
0611,PNBGILTS
0611,POLARIS
0611,POWERGRID
0611,PRAJIND
0611,PRESTIGE
0611,PRICOL
0611,PRISMCEM
0611,PROVOGUE
0611,PSL
0611,PTC
0611,PUNJLLOYD
0611,PURVA
0611,RADICO
0611,RAJESHEXPO
0611,RALLIS
0611,RAMCOIND
0611,RANBAXY
0611,RAYMOND
0611,RCF
0611,RCOM
0611,RECLTD
0611,REDINGTON
0611,REIAGROLTD
0611,RELCAPITAL
0611,RELIANCE
0611,RELIGARE
0611,RELINFRA
0611,RELMEDIA
0611,RENUKA
0611,RICOAUTO
0611,RIIL
0611,ROLTA
0611,RPOWER
0611,RUCHISOYA
0611,SADBHAV
0611,SAIL
0611,SAKHTISUG
0611,SBIN
0611,SCI
0611,SEAMECLTD
0611,SESAGOA
0611,SHANTIGEAR
0611,SHASUNPHAR
0611,SHOPERSTOP
0611,SHREEASHTA
0611,SHREECEM
0611,SHRENUJ
0611,SIEMENS
0611,SIMPLEXINF
0611,SINTEX
0611,SKFINDIA
0611,SKUMARSYNF
0611,SOBHA
0611,SONASTEER
0611,SONATSOFTW
0611,SOUTHBANK
0611,SREINFRA
0611,SRF
0611,SRTRANSFIN
0611,STAR
0611,STCINDIA
0611,STER
0611,STERLINBIO
0611,STRTECH
0611,SUNDARMFIN
0611,SUNDRMFAST
0611,SUNPHARMA
0611,SUNTECK
0611,SUNTV
0611,SUPPETRO
0611,SUPREMEIND
0611,SURYAROSNI
0611,SUZLON
0611,SWARAJENG
0611,SYNDIBANK
0611,TAJGVK
0611,TATACHEM
0611,TATACOFFEE
0611,TATACOMM
0611,TATAELXSI
0611,TATAGLOBAL
0611,TATAINVEST
0611,TATAMETALI
0611,TATAMOTORS
0611,TATAPOWER
0611,TATASPONGE
0611,TATASTEEL
0611,TCS
0611,TECHM
0611,TFCILTD
0611,THERMAX
0611,THOMASCOOK
0611,TINPLATE
0611,TITAN
0611,TNPETRO
0611,TNPL
0611,TORNTPHARM
0611,TORNTPOWER
0611,TRENT
0611,TRIDENT
0611,TUBEINVEST
0611,TULIP
0611,TV-18
0611,TVSMOTOR
0611,TVTODAY
0611,UBL
0611,UCOBANK
0611,UFLEX
0611,ULTRACEMCO
0611,UNICHEMLAB
0611,UNIONBANK
0611,UNIPHOS
0611,UNITECH
0611,UNITY
0611,USHAMART
0611,UTTAMSTL
0611,UTVSOF
0611,VARUNSHIP
0611,VENKEYS
0611,VESUVIUS
0611,VIDEOIND
0611,VIJAYABANK
0611,VIPIND
0611,VOLTAS
0611,VSTIND
0611,WELCORP
0611,WHIRLPOOL
0611,WIPRO
0611,WOCKPHARMA
0611,WSTCSTPAPR
0611,WYETH
0611,YESBANK
0611,ZEEL
0611,ZENSARTECH
0611,ZODIACLOTH
0611,ZUARIAGRO
0611,ZYDUSWELL
0511,3IINFOTECH
0511,3MINDIA
0511,AARTIIND
0511,ABAN
0511,ABB
0511,ABGSHIP
0511,ABIRLANUVO
0511,ACC
0511,ACKRUTI
0511,ADANIENT
0511,ADANIPOWER
0511,ADORWELD
0511,ADSL
0511,ADVANTA
0511,AFTEK
0511,AKSHOPTFBR
0511,AKZOINDIA
0511,ALBK
0511,ALFALAVAL
0511,ALLCARGO
0511,ALOKTEXT
0511,AMARAJABAT
0511,AMBUJACEM
0511,AMTEKAUTO
0511,AMTEKINDIA
0511,ANANTRAJ
0511,ANDHRABANK
0511,ANDHRSUGAR
0511,ANSALAPI
0511,APIL
0511,APOLLOHOSP
0511,APOLLOTYRE
0511,APTECHT
0511,AREVAT&D
0511,ARVIND
0511,ASAHIINDIA
0511,ASHOKLEY
0511,ASIANPAINT
0511,ASTRAZEN
0511,ATFL
0511,ATUL
0511,AUROPHARMA
0511,AUTOAXLES
0511,AVENTIS
0511,AXISBANK
0511,BAJAJ-AUTO
0511,BAJAJELEC
0511,BAJAJFINSV
0511,BAJAJHIND
0511,BAJAJHLDNG
0511,BAJFINANCE
0511,BALAJITELE
0511,BALLARPUR
0511,BALMLAWRIE
0511,BALRAMCHIN
0511,BANARISUG
0511,BANCOINDIA
0511,BANKBARODA
0511,BANKINDIA
0511,BASF
0511,BATAINDIA
0511,BEL
0511,BEML
0511,BEPL
0511,BERGEPAINT
0511,BGRENERGY
0511,BHARATFORG
0511,BHARTIARTL
0511,BHEL
0511,BHUSANSTL
0511,BINANICEM
0511,BINDALAGRO
0511,BIOCON
0511,BIRLACORPN
0511,BLKASHYAP
0511,BLUEDART
0511,BLUESTARCO
0511,BOC
0511,BOMDYEING
0511,BOSCHLTD
0511,BPCL
0511,BRFL
0511,BRIGADE
0511,BRITANNIA
0511,CADILAHC
0511,CAIRN
0511,CANBK
0511,CANFINHOME
0511,CARBORUNIV
0511,CAROLINFO
0511,CASTROL
0511,CENTENKA
0511,CENTURYPLY
0511,CENTURYTEX
0511,CESC
0511,CHAMBLFERT
0511,CHEMPLAST
0511,CHENNPETRO
0511,CHOLAFIN
0511,CIPLA
0511,CLNINDIA
0511,CMC
0511,COALINDIA
0511,COLPAL
0511,CONCOR
0511,COREPROTEC
0511,COROMANDEL
0511,CORPBANK
0511,COSMOFILMS
0511,COX&KINGS
0511,CRISIL
0511,CROMPGREAV
0511,CUB
0511,CUMMINSIND
0511,DABUR
0511,DBREALTY
0511,DCHL
0511,DCMSRMCONS
0511,DCW
0511,DEEPAKFERT
0511,DELTACORP
0511,DENABANK
0511,DHAMPURSUG
0511,DISHMAN
0511,DIVISLAB
0511,DLF
0511,DREDGECORP
0511,DRREDDY
0511,DSKULKARNI
0511,DYNAMATECH
0511,EDELWEISS
0511,EDUCOMP
0511,EICHERMOT
0511,EIDPARRY
0511,EIHOTEL
0511,EKC
0511,ELDERPHARM
0511,ELECTCAST
0511,ELGIEQUIP
0511,EMAMILTD
0511,ENGINERSIN
0511,ENIL
0511,ERAINFRA
0511,ESABINDIA
0511,ESCORTS
0511,ESSAROIL
0511,ESSARSHIP
0511,ESSELPACK
0511,EVERESTIND
0511,EXIDEIND
0511,FAGBEARING
0511,FCH
0511,FDC
0511,FEDERALBNK
0511,FINANTECH
0511,FINCABLES
0511,FINPIPE
0511,FIRSTLEASE
0511,FKONCO
0511,FMGOETZE
0511,FORTIS
0511,FSL
0511,GAEL
0511,GAIL
0511,GAMMNINFRA
0511,GAMMONIND
0511,GARDENSILK
0511,GDL
0511,GEOJITBNPP
0511,GEOMETRIC
0511,GESHIP
0511,GHCL
0511,GILLETTE
0511,GIPCL
0511,GITANJALI
0511,GLAXO
0511,GLENMARK
0511,GMDCLTD
0511,GMRINFRA
0511,GNFC
0511,GODFRYPHLP
0511,GODREJCP
0511,GODREJIND
0511,GODREJPROP
0511,GRAPHITE
0511,GRASIM
0511,GREAVESCOT
0511,GSFC
0511,GSKCONS
0511,GSPL
0511,GTL
0511,GTLINFRA
0511,GTOFFSHORE
0511,GUJALKALI
0511,GUJFLUORO
0511,GUJNRECOKE
0511,GUJRATGAS
0511,GVKPIL
0511,HATHWAY
0511,HAVELLS
0511,HCC
0511,HCL-INSYS
0511,HCLTECH
0511,HDFC
0511,HDFCBANK
0511,HDIL
0511,HEG
0511,HERITGFOOD
0511,HEROHONDA
0511,HEXAWARE
0511,HIKAL
0511,HIMATSEIDE
0511,HINDALCO
0511,HINDOILEXP
0511,HINDPETRO
0511,HINDUNILVR
0511,HINDZINC
0511,HONAUT
0511,HOTELEELA
0511,HSIL
0511,HTMEDIA
0511,IBN18
0511,IBSEC
0511,ICICIBANK
0511,IDBI
0511,IDEA
0511,IDFC
0511,IFCI
0511,IGL
0511,INDHOTEL
0511,INDIABULLS
0511,INDIACEM
0511,INDIAGLYCO
0511,INDIAINFO
0511,INDORAMA
0511,INDRAMEDCO
0511,INDSWFTLAB
0511,INDUSINDBK
0511,INFOSYSTCH
0511,INFOTECENT
0511,INGERRAND
0511,INGVYSYABK
0511,INOXLEISUR
0511,IOB
0511,IOC
0511,IPCALAB
0511,IRB
0511,ISPATIND
0511,ITC
0511,IVRCLINFRA
0511,J&KBANK
0511,JAGRAN
0511,JAICORPLTD
0511,JAYSREETEA
0511,JBCHEPHARM
0511,JETAIRWAYS
0511,JINDALPOLY
0511,JINDALSAW
0511,JINDALSTEL
0511,JINDALSWHL
0511,JISLJALEQS
0511,JKTYRE
0511,JMFINANCIL
0511,JPASSOCIAT
0511,JPINFRATEC
0511,JPPOWER
0511,JSL
0511,JSWENERGY
0511,JSWSTEEL
0511,JUBLFOOD
0511,JYOTISTRUC
0511,KAJARIACER
0511,KALPATPOWR
0511,KANSAINER
0511,KARURVYSYA
0511,KCP
0511,KEC
0511,KEMROCK
0511,KESORAMIND
0511,KGL
0511,KOTAKBANK
0511,KOUTONS
0511,KPIT
0511,KSBPUMPS
0511,KSOILS
0511,KTKBANK
0511,LAKSHMIEFL
0511,LAKSHVILAS
0511,LAXMIMACH
0511,LICHSGFIN
0511,LITL
0511,LT
0511,LUPIN
0511,M&M
0511,M&MFIN
0511,MADRASCEM
0511,MAHLIFE
0511,MAHSEAMLES
0511,MARICO
0511,MARUTI
0511,MASTEK
0511,MAX
0511,MCDOWELL-N
0511,MCLEODRUSS
0511,MERCK
0511,MINDTREE
0511,MIRCELECTR
0511,MLL
0511,MONNETISPA
0511,MONSANTO
0511,MOSERBAER
0511,MOTHERSUMI
0511,MOTILALOFS
0511,MPHASIS
0511,MRF
0511,MRPL
0511,MTNL
0511,MUNDRAPORT
0511,NAGARFERT
0511,NATIONALUM
0511,NAUKRI
0511,NAVNETPUBL
0511,NBVENTURES
0511,NCC
0511,NDTV
0511,NELCO
0511,NEYVELILIG
0511,NFL
0511,NHPC
0511,NIITLTD
0511,NILKAMAL
0511,NMDC
0511,NOIDATOLL
0511,NRBBEARING
0511,NTPC
0511,OBEROIRLTY
0511,OFSS
0511,OIL
0511,OMAXE
0511,ONGC
0511,OPTOCIRCUI
0511,ORBITCORP
0511,ORCHIDCHEM
0511,ORIENTBANK
0511,ORIENTHOT
0511,ORIENTPPR
0511,ORISSAMINE
0511,PANACEABIO
0511,PANTALOONR
0511,PAPERPROD
0511,PARSVNATH
0511,PATELENG
0511,PATNI
0511,PENINLAND
0511,PETRONET
0511,PFC
0511,PFIZER
0511,PGHH
0511,PHOENIXLTD
0511,PIDILITIND
0511,PIPAVAVYD
0511,PIRHEALTH
0511,PNB
0511,PNBGILTS
0511,POLARIS
0511,POWERGRID
0511,PRAJIND
0511,PRESTIGE
0511,PRICOL
0511,PRISMCEM
0511,PROVOGUE
0511,PSL
0511,PTC
0511,PUNJLLOYD
0511,PURVA
0511,RADICO
0511,RAJESHEXPO
0511,RALLIS
0511,RAMCOIND
0511,RANBAXY
0511,RAYMOND
0511,RCF
0511,RCOM
0511,RECLTD
0511,REDINGTON
0511,REIAGROLTD
0511,RELCAPITAL
0511,RELIANCE
0511,RELIGARE
0511,RELINFRA
0511,RELMEDIA
0511,RENUKA
0511,RICOAUTO
0511,RIIL
0511,ROLTA
0511,RPOWER
0511,RUCHISOYA
0511,SADBHAV
0511,SAIL
0511,SAKHTISUG
0511,SBIN
0511,SCI
0511,SEAMECLTD
0511,SESAGOA
0511,SHANTIGEAR
0511,SHASUNPHAR
0511,SHOPERSTOP
0511,SHREEASHTA
0511,SHREECEM
0511,SHRENUJ
0511,SIEMENS
0511,SIMPLEXINF
0511,SINTEX
0511,SKFINDIA
0511,SKUMARSYNF
0511,SOBHA
0511,SONASTEER
0511,SONATSOFTW
0511,SOUTHBANK
0511,SREINFRA
0511,SRF
0511,SRTRANSFIN
0511,STAR
0511,STCINDIA
0511,STER
0511,STERLINBIO
0511,STRTECH
0511,SUNDARMFIN
0511,SUNDRMFAST
0511,SUNPHARMA
0511,SUNTECK
0511,SUNTV
0511,SUPPETRO
0511,SUPREMEIND
0511,SURYAROSNI
0511,SUZLON
0511,SWARAJENG
0511,SYNDIBANK
0511,TAJGVK
0511,TATACHEM
0511,TATACOFFEE
0511,TATACOMM
0511,TATAELXSI
0511,TATAGLOBAL
0511,TATAINVEST
0511,TATAMETALI
0511,TATAMOTORS
